...1	Bin ID	Bin Quality	Bin Lineage	Domain	Phylum	Class	Order	Family	Genus	Bin Methods	Created By	Date Added	Completeness	Contamination	Total Number of Bases	5s rRNA	16s rRNA	23s rRNA	tRNA Genes	Gene Count	Scaffold Count
NA	3300050821_1112	MQ	Bacteria	Bacteria	 Gemmatimonadota	 Gemmatimonadetes	 Gemmatimonadales	 GWC2-71-9	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.14	1.1	2931509	1	0	0	42	2886	207
NA	3300050821_2954	MQ	Bacteria	Bacteria	 Gemmatimonadota	 Gemmatimonadetes	 Gemmatimonadales	 GWC2-71-9	 SPDF01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.8	0	2015994	0	0	0	29	2200	335
NA	3300050821_1818	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Myxococcia	 Myxococcales	 Myxococcaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.52	2.74	7465632	1	0	1	49	6918	261
NA	3300050821_1186	MQ	Bacteria; Proteobacteria; Deltaproteobacteria	Bacteria	 Myxococcota	 Polyangia	 Haliangiales	 Haliangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.39	3.09	6657450	0	0	0	50	6933	933
NA	3300050821_1836	MQ	Bacteria; Proteobacteria	Bacteria	 Myxococcota	 Polyangia	 Haliangiales	 Haliangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.91	1.04	4451128	1	1	1	26	4689	838
NA	3300050821_1971	MQ	Bacteria; Proteobacteria	Bacteria	 Myxococcota	 Polyangia	 Palsa-1104	 Fen-1088	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	53.86	1.75	2628140	0	0	0	16	2730	475
NA	3300050821_101	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.61	2.74	7254528	0	1	0	44	6636	146
NA	3300050821_1221	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.56	6.34	8922889	0	0	0	33	8713	980
NA	3300050821_124	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.85	2.9	4544593	0	0	0	18	4511	751
NA	3300050821_1588	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.43	2.74	3503045	0	1	0	23	3455	532
NA	3300050821_1718	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.76	4.84	6333143	0	1	0	31	5949	675
NA	3300050821_1945	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.34	6.49	6095278	1	0	1	35	5596	537
NA	3300050821_2216	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.7	3.23	4198507	0	0	0	25	4090	602
NA	3300050821_2546	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.41	4.09	6733608	1	1	1	45	5980	386
NA	3300050821_2557	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.27	3.23	6828999	0	1	0	40	6609	616
NA	3300050821_2716	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.85	2.41	4380401	0	1	0	26	4349	584
NA	3300050821_2761	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.51	0.88	5107550	0	0	0	20	4971	647
NA	3300050821_2808	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.34	2.76	5866446	1	1	1	29	5768	796
NA	3300050821_2907	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.98	0.88	5035164	0	0	0	33	5048	775
NA	3300050821_2997	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	53.27	0	4271506	0	0	0	17	4249	663
NA	3300050821_423	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	66.09	0.88	6083038	0	0	0	34	5746	582
NA	3300050821_695	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.37	0	6041328	0	0	0	36	5714	661
NA	3300050821_824	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.93	0.88	5304875	1	0	1	34	4925	642
NA	3300050821_1559	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Palsa-1150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	82.1	4.84	7081315	0	0	0	30	6557	658
NA	3300050821_226	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Palsa-1150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.03	7.42	5985479	0	0	0	26	5678	765
NA	3300050821_2648	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Palsa-1150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	69.82	3.51	5002895	1	1	1	35	4728	448
NA	3300050821_2654	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Palsa-1150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.53	5.65	7359226	1	1	0	38	6746	445
NA	3300050821_2680	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Palsa-1150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.69	0.88	7009066	0	1	0	33	6599	594
NA	3300050821_2738	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Palsa-1150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.39	0	4961949	1	0	0	24	4743	713
NA	3300050821_1256	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 PALSA-1152	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.87	0.65	4954361	0	0	0	11	4611	778
NA	3300050821_1265	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 PALSA-1152	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	74.2	5.48	7543354	1	1	0	26	7112	918
NA	3300050821_278	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 PALSA-1152	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.04	2.58	7557796	0	0	0	32	6975	1008
NA	3300050821_1082	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 PMG-095	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.32	2.1	4987912	0	0	0	20	4888	782
NA	3300050821_2591	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 PMG-095	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.48	1.75	6594083	1	1	0	40	6143	548
NA	3300050821_298	MQ	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 PMG-095	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	78.7	4.35	6219159	1	0	0	35	5923	725
NA	3300050821_1512	MQ	NA	Bacteria	 Nitrospirota	 Nitrospiria	NA	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.55	2.73	1473933	0	0	0	26	1594	76
NA	3300050821_2522	MQ	NA	Bacteria	 Omnitrophota	 Koll11	 UBA10015	 GCA-002753745	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	82.97	0	2520569	1	1	1	41	2377	18
NA	3300050821_871	MQ	Bacteria	Bacteria	 Omnitrophota	 Koll11	 UBA10015	 GCA-002753745	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50	0	1485176	0	1	0	29	1486	123
NA	3300050821_2172	MQ	Bacteria	Bacteria	 Patescibacteria	 Doudnabacteria	 UBA920	 O2-02-FULL-48-8	 2-01-FULL-45-18	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	65.02	0	921482	1	0	3	42	1061	28
NA	3300050821_533	MQ	Bacteria	Bacteria	 Patescibacteria	 Doudnabacteria	 UBA920	 O2-02-FULL-48-8	 2-01-FULL-45-18	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.29	1.1	881038	1	0	1	40	1033	16
NA	3300050821_1899	MQ	Bacteria	Bacteria	 Patescibacteria	 Microgenomatia	 Levybacterales	 UBA12049	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.11	0.99	1596167	0	2	1	46	1784	76
NA	3300050821_2421	MQ	Bacteria	Bacteria	 Patescibacteria	 Microgenomatia	 Levybacterales	 UBA12049	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.81	1.72	1568748	0	2	1	46	1674	53
NA	3300050821_411	MQ	Bacteria	Bacteria	 Patescibacteria	 Microgenomatia	 Levybacterales	 UBA12049	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	69.31	1.32	1491281	1	1	1	42	1579	58
NA	3300050821_2125	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 2-01-FULL-56-20	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.27	4.31	693209	0	0	1	38	845	38
NA	3300050821_308	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 2-01-FULL-56-20	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70.11	0	931260	0	2	0	45	1091	30
NA	3300050821_1572	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA9983	 UBA2163	 UBA10103	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.77	0	987133	1	2	2	45	1106	11
NA	3300050821_1801	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA9983	 UBA2163	 UBA10103	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.77	0.85	1023970	1	2	2	47	1221	10
NA	3300050821_380	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA9983	 UBA2163	 UBA10103	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.34	0.85	971032	1	2	2	48	1123	6
NA	3300050821_2542	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA9983	 UBA9973	 UBA4124	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.75	0	728233	1	1	1	38	873	13
NA	3300050821_2076	MQ	Bacteria	Bacteria	 Patescibacteria	 Paceibacteria	 UBA9983	 UBA9973	 UBA9973	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	73.41	0	693141	1	0	1	41	830	35
NA	3300050821_1493	MQ	Bacteria	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.64	2.78	795786	1	1	1	26	904	37
NA	3300050821_370	MQ	Bacteria	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 UBA4665	 UBA5150	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.97	0.19	945484	0	0	0	39	1148	39
NA	3300050821_2514	MQ	Bacteria	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 UBA4665	 UBA6224	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.35	1.85	1103411	0	1	0	39	1272	11
NA	3300050821_2830	MQ	Bacteria	Bacteria	 Planctomycetota	 MHYJ01	 MHYJ01	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.55	0	4410165	0	0	1	53	4402	641
NA	3300050821_1150	MQ	Bacteria	Bacteria	 Planctomycetota	 Phycisphaerae	 UBA1161	 UBA1161	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	57.18	1.14	3837344	0	0	1	18	3816	582
NA	3300050821_587	MQ	Bacteria	Bacteria	 Planctomycetota	 Phycisphaerae	 UBA1161	 UBA1161	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	63.11	1.14	3186901	0	2	0	23	3149	413
NA	3300050821_1636	MQ	Bacteria; Planctomycetes; Planctomycetia	Bacteria	 Planctomycetota	 Planctomycetes	 Gemmatales	 Gemmataceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.43	3.49	7958091	0	1	0	55	7526	1077
NA	3300050821_1037	MQ	Bacteria; Planctomycetes; Planctomycetia	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 PALSA-1355	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.68	0	3525279	0	1	0	19	3398	512
NA	3300050821_2569	MQ	Bacteria; Planctomycetes; Planctomycetia	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 PALSA-1355	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.13	0	6220265	1	0	2	64	5374	406
NA	3300050821_2218	MQ	Bacteria; Planctomycetes; Planctomycetia	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Planctomycetaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	73.89	1.12	6354956	0	1	0	65	5657	688
NA	3300050821_2587	MQ	Bacteria; Planctomycetes; Planctomycetia	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Planctomycetaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.87	1.78	6670777	0	1	0	68	5853	627
NA	3300050821_313	MQ	Bacteria; Planctomycetes; Planctomycetia	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Planctomycetaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.42	1.19	7373197	1	1	2	74	6491	452
NA	3300050821_2924	MQ	Bacteria	Bacteria	 Planctomycetota	 UBA11346	 UBA11346	 UBA11346	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.49	0	3510433	0	0	0	27	3328	535
NA	3300050821_1583	MQ	Bacteria	Bacteria	 Planctomycetota	 UBA11346	 UBA11346	 UBA11346	 BOG-1363	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	74.71	2.15	5561357	0	0	0	60	4852	453
NA	3300050821_1839	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.03	0.75	3187185	0	0	0	23	3374	510
NA	3300050821_2750	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.2	0.25	3740281	0	0	0	35	3821	354
NA	3300050821_2831	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 BOG-934	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.07	1.41	4031958	0	0	0	27	4412	599
NA	3300050821_1380	HQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.02	1.66	6888369	1	1	1	52	6948	187
NA	3300050821_1028	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.46	0.66	6916314	0	0	0	41	7461	470
NA	3300050821_1085	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.4	1.74	6008088	0	1	0	34	6409	480
NA	3300050821_12	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	90.52	3.15	7479768	0	0	0	45	7412	496
NA	3300050821_2017	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	65.73	1.49	6190732	0	0	0	36	6285	635
NA	3300050821_21	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.78	1.49	5944290	0	0	0	36	6175	271
NA	3300050821_2281	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.02	0.33	4780910	0	1	0	30	5148	694
NA	3300050821_2313	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.01	1.41	3428591	0	0	0	23	3640	514
NA	3300050821_328	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	93.88	1.38	7097190	0	0	0	48	7230	325
NA	3300050821_462	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Palsa-883	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.06	2.9	6946107	1	0	1	40	6895	451
NA	3300050821_1017	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Rhodopila	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Rhodopila	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.56	0.75	3621372	0	0	0	15	3842	516
NA	3300050821_1219	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Rhodopila	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Rhodopila	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.25	0.66	6560257	0	0	0	41	6729	415
